	mean_abundance	occurrence	predicted_occurrence	lower_conf_int	upper_conf_int	full_taxonomy
G000314575	1.5492957746478873e-06	0.02112676056338028	0.015575004002902126	0.004529985863026428	0.05213949635656315	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium; s__Brevibacterium casei
G000763945	1.5492957746478873e-06	0.07042253521126761	0.015575004002902126	0.004529985863026428	0.05213949635656315	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis sp. MWB1
G000007265	1.5492957746478873e-06	0.07042253521126761	0.015575004002902126	0.004529985863026428	0.05213949635656315	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus agalactiae
G001854105	1.5492957746478873e-06	0.035211267605633804	0.015575004002902126	0.004529985863026428	0.05213949635656315	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus fermentum
G001440475	1.5492957746478873e-06	0.056338028169014086	0.015575004002902126	0.004529985863026428	0.05213949635656315	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium lablabi
G000745855	1.6901408450704225e-06	0.056338028169014086	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Xenophilus; s__Xenophilus azovorans
G000376985	1.6901408450704225e-06	0.07746478873239436	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus henryi
G000297495	1.6901408450704225e-06	0.056338028169014086	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Janibacter; s__Janibacter hoylei
G000813765	1.6901408450704225e-06	0.06338028169014084	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas nasdae
G000163775	1.6901408450704225e-06	0.04225352112676056	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Simonsiella; s__Simonsiella muelleri
G000516555	1.6901408450704225e-06	0.035211267605633804	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Afipia; s__Afipia sp. P52-10
G000007565	1.6901408450704225e-06	0.06338028169014084	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas putida
G000380125	1.6901408450704225e-06	0.06338028169014084	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus ovis
G000614105	1.6901408450704225e-06	0.04929577464788732	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella micans
G000162895	1.6901408450704225e-06	0.04225352112676056	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces sp. oral taxon 848
G000011705	1.6901408450704225e-06	0.07042253521126761	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__Burkholderia mallei
G000445125	1.6901408450704225e-06	0.06338028169014084	0.01698509275009119	0.005179087192876471	0.054236289146532966	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Novosphingobium lindaniclasticum
G000020205	1.8309859154929577e-06	0.04929577464788732	0.01839419958724542	0.005850491394540129	0.056308866971570046	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__Ralstonia pickettii
G000938305	1.8309859154929577e-06	0.07746478873239436	0.01839419958724542	0.005850491394540129	0.056308866971570046	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium sp. LTSP885
G000271925	1.8309859154929577e-06	0.06338028169014084	0.01839419958724542	0.005850491394540129	0.056308866971570046	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga sp. oral taxon 412
G000763785	1.8309859154929577e-06	0.04225352112676056	0.01839419958724542	0.005850491394540129	0.056308866971570046	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus sanguinis
G001182825	1.8309859154929577e-06	0.07746478873239436	0.01839419958724542	0.005850491394540129	0.056308866971570046	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sp. X13SY08
G000772945	1.8309859154929577e-06	0.08450704225352113	0.01839419958724542	0.005850491394540129	0.056308866971570046	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Lysinibacillus; s__Lysinibacillus manganicus
G000758685	1.8309859154929577e-06	0.02112676056338028	0.01839419958724542	0.005850491394540129	0.056308866971570046	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus stellifer
G000694955	1.8309859154929577e-06	0.056338028169014086	0.01839419958724542	0.005850491394540129	0.056308866971570046	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Lelliottia; s__Lelliottia amnigena
G000378745	1.8309859154929577e-06	0.08450704225352113	0.01839419958724542	0.005850491394540129	0.056308866971570046	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella amnii
G000242835	1.8309859154929577e-06	0.06338028169014084	0.01839419958724542	0.005850491394540129	0.056308866971570046	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas sp. PAMC 26617
G000024225	1.9718309859154927e-06	0.056338028169014086	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Atopobium; s__Atopobium parvulum
G000331245	1.9718309859154927e-06	0.09859154929577464	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Blastomonas; s__Blastomonas sp. AAP53
G000427645	1.9718309859154927e-06	0.07042253521126761	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas phyllosphaerae
G000685315	1.9718309859154927e-06	0.08450704225352113	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__Hyphomonas; s__Hyphomonas polymorpha
G000632125	1.9718309859154927e-06	0.07746478873239436	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium herbicidovorans
G001421095	1.9718309859154927e-06	0.04225352112676056	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Candidatus Bacteroides periocalifornicus
G000317855	1.9718309859154927e-06	0.07746478873239436	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus dysgalactiae
G000745135	1.9718309859154927e-06	0.07746478873239436	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__Rhizobiales bacterium YIM 77505
G001043915	1.9718309859154927e-06	0.06338028169014084	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium aquaticum
G000013885	1.9718309859154927e-06	0.07042253521126761	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Nitrobacter; s__Nitrobacter hamburgensis
G001039735	1.9718309859154927e-06	0.035211267605633804	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus fermentum
G000758925	1.9718309859154927e-06	0.07042253521126761	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella sp. S7-1-8
G001742205	1.9718309859154927e-06	0.035211267605633804	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus fermentum
G000772955	1.9718309859154927e-06	0.08450704225352113	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Lysinibacillus; s__Lysinibacillus sinduriensis
G000775615	1.9718309859154927e-06	0.09154929577464789	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Pontibacillus; s__Pontibacillus litoralis
G000773015	1.9718309859154927e-06	0.08450704225352113	0.01980232184202213	0.00654230613174785	0.05835911696403741	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Lysinibacillus; s__Lysinibacillus odysseyi
G000177075	2.112676056338028e-06	0.07746478873239436	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella buccalis
G000015885	2.112676056338028e-06	0.04225352112676056	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__Actinobacillus pleuropneumoniae
G000016565	2.112676056338028e-06	0.07042253521126761	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas mendocina
G000689415	2.112676056338028e-06	0.09154929577464789	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas knackmussii
G900103375	2.112676056338028e-06	0.056338028169014086	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas balearica
G000188055	2.112676056338028e-06	0.09859154929577464	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus urinalis
G000472265	2.112676056338028e-06	0.04225352112676056	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus fermentum
G000966835	2.112676056338028e-06	0.035211267605633804	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus fermentum
G001548015	2.112676056338028e-06	0.09154929577464789	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium aquaticum
G000380065	2.112676056338028e-06	0.07746478873239436	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus massiliensis
G001423765	2.112676056338028e-06	0.056338028169014086	0.021209456855951103	0.007252887046882997	0.06038867830465926	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas sp. Leaf343
G001476195	2.2535211267605635e-06	0.06338028169014084	0.022615601984400713	0.007980794337969669	0.06239898564546727	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria; s__Kocuria kristinae
G001440405	2.2535211267605635e-06	0.08450704225352113	0.022615601984400713	0.007980794337969669	0.06239898564546727	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium valentinum
G000420505	2.2535211267605635e-06	0.04929577464788732	0.022615601984400713	0.007980794337969669	0.06239898564546727	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Alloscardovia; s__Alloscardovia omnicolens
G000023285	2.2535211267605635e-06	0.07746478873239436	0.022615601984400713	0.007980794337969669	0.06239898564546727	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga ochracea
G001297905	2.2535211267605635e-06	0.035211267605633804	0.022615601984400713	0.007980794337969669	0.06239898564546727	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus fermentum
G000440115	2.2535211267605635e-06	0.11267605633802817	0.022615601984400713	0.007980794337969669	0.06239898564546727	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus suis
G000603945	2.2535211267605635e-06	0.1056338028169014	0.022615601984400713	0.007980794337969669	0.06239898564546727	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Cellulomonadaceae; g__Actinotalea; s__Actinotalea ferrariae
G000213825	2.2535211267605635e-06	0.07042253521126761	0.022615601984400713	0.007980794337969669	0.06239898564546727	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus parauberis
G001807655	2.2535211267605635e-06	0.028169014084507043	0.022615601984400713	0.007980794337969669	0.06239898564546727	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus sp. HMSC24D01
G001639025	2.2535211267605635e-06	0.06338028169014084	0.022615601984400713	0.007980794337969669	0.06239898564546727	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium afermentans
G000413015	2.394366197183099e-06	0.09154929577464789	0.024020754596543403	0.008724758657931736	0.06439130321047423	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__Treponema socranskii
G001499755	2.394366197183099e-06	0.09859154929577464	0.024020754596543403	0.008724758657931736	0.06439130321047423	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__Stenotrophomonas maltophilia
G000747075	2.394366197183099e-06	0.1056338028169014	0.024020754596543403	0.008724758657931736	0.06439130321047423	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__Arenimonas malthae
G000247895	2.394366197183099e-06	0.09154929577464789	0.024020754596543403	0.008724758657931736	0.06439130321047423	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Raoultella; s__Raoultella ornithinolytica
G001297025	2.394366197183099e-06	0.028169014084507043	0.024020754596543403	0.008724758657931736	0.06439130321047423	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus fermentum
G000187125	2.394366197183099e-06	0.09154929577464789	0.024020754596543403	0.008724758657931736	0.06439130321047423	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Selenomonas; s__Selenomonas artemidis
G001421505	2.394366197183099e-06	0.09154929577464789	0.024020754596543403	0.008724758657931736	0.06439130321047423	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas sp. Leaf17
G000025565	2.394366197183099e-06	0.09859154929577464	0.024020754596543403	0.008724758657931736	0.06439130321047423	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Enterobacter; s__Enterobacter cloacae
